Size	Npops	PC0	PC1	PC2	PC3	PC4	PC5	PC6	PC7
130	4	0.26226561874517185	0.01729651034481031	-0.009773161281725238	0.018733450861819344	-0.022294414952590928	-0.04090757582335047	0.005567770143623931	0.07633067868932432
130	5	0.6011018583609341	0.20356865121042478	0.032594929049804364	0.010772623068204937	0.16857894028571382	-0.012822802094600643	0.03164723608064308	0.14438304636718893
130	6	0.2330396142777436	0.044441423739859647	0.019790054541276286	-0.0014417938574951923	0.317132742459133	0.15631216158569183	0.0983389391884821	0.12708507540012176
130	7	0.3279515910265234	0.09004295899207655	0.056792828582860694	0.01488584667961021	0.008926268585542418	0.16274593370651513	0.06649285166363023	0.03223976564416706
130	8	0.45220441830311126	0.10334100584190493	-0.05443962282550409	-0.020103963451878343	0.08562289720491616	-0.038708251251643164	0.061430369326660045	0.057018056106620814
130	9	0.3875826057705061	0.06917188614774844	0.07363249170134016	0.08038846769248435	0.016309584569133874	0.10301576786283258	-0.017200273082267386	0.014010484139100023
140	3	0.3772095755800853	0.04814507897269364	-0.04835530140680765	0.023887936813206948	0.1263219326097345	0.04925937525259196	-0.168469663683534	-0.08924550004670749
140	4	0.5544376421527338	0.38359225125296265	0.6590370219043871	0.1381540346071693	-0.006227371536451509	0.04336846304572842	-0.0028562177754687308	0.13208041890495884
140	5	0.26681325699902636	0.06728273619607197	0.01487477886680958	0.24777129643813492	0.12569051959522298	0.07361187379934166	0.11603583867545544	0.006362385042443181
140	6	0.3681423271054749	0.24403842442341753	0.09349368989180662	0.09667254879854498	0.121293239385328	0.0531764379830641	-0.07894749198654004	-0.06418898210131117
140	7	0.44501301647889646	0.12247649612692225	0.0158805578091859	0.011766815836764328	0.007394803965163202	-0.026118787138463027	0.0828601423695217	0.0012379640120831945
140	8	0.5132820864038695	0.21560486603921558	0.16333979158181366	0.07904821868557718	0.06901696039124135	0.11916656749263094	-0.005556600336510141	0.16396522462590934
140	9	0.48282532000387174	0.06966560049099757	0.05984582503979918	-0.03907242294002634	-0.0024367842012871124	-0.013701984652831175	0.013058540753778661	0.08781988912516454
150	3	0.35055870186681376	0.05793237638483232	0.0464304607070254	0.052348361162125184	-0.1807321935166003	-0.028287150551665096	0.13221172078616056	0.05866313358955339
150	4	0.4295432483920375	-0.052760410017090566	-0.057437476621677	0.03420514705876093	0.0726462376085281	0.06092179496676355	-0.10829440532520478	0.09695417819238815
150	5	0.5268723138811682	0.23555522640464227	0.3459625070718423	0.4293307043875945	0.09406657476543773	0.03465884728232052	0.017510106880380658	-0.0165238064821848
150	6	0.3964139750346655	0.15334400413918883	0.18222070886117328	0.13734713127968073	0.16424018999781875	0.08905843898876119	-0.03351166431228012	0.03235388676217441
150	7	0.4046098593816174	0.06416495456895849	0.022047521457085655	0.0005698955048365164	-0.008249278759578742	0.07344417783539446	0.10391767994959239	0.12462804828721824
150	8	0.21089183138964956	0.05660607754377747	-0.0008495047069522128	0.025352509578894518	0.06119631577070738	0.08808650477484052	0.012911009684537554	0.019698203499566268
150	9	0.3799964022209504	0.13150793061744576	0.036179547562645964	0.016979440251080957	0.1002976871442383	0.1553386909827482	0.07582801384839957	0.3284716833358348
160	3	0.4235250863030102	0.2902650589965085	0.07560070608623133	-0.07274077995971331	0.027102170233290646	-0.1070718990230481	0.10252411667135827	-0.16634836640713957
160	4	0.47145614687720566	-0.010122142953448068	0.019000061204306477	0.040096436049876005	0.018811318074235205	-0.03884941600620319	0.03223238193155726	0.007892300787421775
160	5	0.2960616424986158	0.0941478126674184	0.15811960678706036	0.1499769315056182	0.10646930573086226	0.11944495540565285	0.036030562925521585	0.07320713930837093
160	6	0.32075006563327424	0.11371195298763825	0.08310721179036755	-0.025022351579990325	0.05096616623892908	0.02100024922472938	0.04266085390828536	-0.0378746249532284
160	7	0.36587335618105216	0.14753866997601467	0.06651620053589756	0.02404796173787216	-0.00986170639459227	0.1488417289240422	0.0654340915635983	0.19274139601946
160	8	0.48923999603733453	0.12594656893210923	0.09063054749253711	-0.016373847435077055	0.04593247504307006	-0.011343290287916303	0.2191225606102301	0.13945006679875438
160	9	0.5416286525091842	0.15991423788640577	0.1297039626133028	0.07894167302940011	-0.012631772463832512	-0.009863862262559635	0.17453503142225643	0.011843909493956148
170	3	0.8200772966930123	0.7470260284859805	-0.028224989465981072	-0.2255597223559272	0.08013703440964227	0.03756025609708317	0.03476031470239522	-0.055011476998544626
170	4	0.46456591227461785	0.19606531399505747	0.21038557876547045	0.03690707991379953	-0.0008495638023648999	0.11955870174694412	0.06178165901470495	0.021881087392086322
170	5	0.5611325273340426	0.20022237713466082	-0.023877012299072395	-0.07151866704229509	0.0957359789427545	0.02128629633664382	0.0766972873516449	0.021432679340343656
170	6	0.27392378014430585	0.07237376206240538	0.10294612195894558	0.03359932519027244	0.0032876911631554	0.0380439343158579	-0.009593153682305405	-0.0013893005519985673
170	7	0.27942403214833494	0.07844099556365307	-0.08887454726006797	-0.06826620288308612	-0.028812700420115876	0.09860502004744476	0.05111235451901566	-0.007306239303904613
170	8	0.3906032696754918	-0.027731898350291696	-0.04450662246294699	0.03351693538946355	-0.007219470648401019	0.026878619639426064	0.2565929443866676	0.05821967383157424
170	9	0.4532553264273503	0.08077769648486988	0.0017639552122152152	0.04097089178921168	0.019434414382653087	0.05375758471671641	0.07601200809203544	0.11962046807520912
180	3	0.3849917626945684	0.096839472875003	-0.12579528288691258	0.002301873089895022	0.01517929950303848	-0.070465498080911	0.03281207907711354	0.02922404966389776
180	4	0.6683173508112865	0.3619748489178763	0.49798038728986316	-0.06710454643000341	0.02882561056716053	0.09834420913834631	0.029015542808538814	0.015120286359584933
180	5	0.19447501945511494	0.08297810819755773	0.0038749056290050244	0.1253423718388968	0.03514401934291718	-0.019977371838501918	0.019577977084686112	0.04535308766018262
180	6	0.010784695278937249	0.11434792356337677	0.0944070866592087	0.16934572924107005	0.4246290690623049	-0.0020877116350680788	0.006171958608982637	0.09307615226848431
180	7	0.44916100158837163	0.14363049031414582	0.027825614833219884	-0.04518488526256434	0.04246038317301118	0.06721471107512993	0.16810220182084284	0.0727128412063368
180	8	0.24125437882964548	0.08979019710816183	0.010294894796460362	0.08657473574864089	0.03920389046606943	-0.012925600514665602	0.20913535120098914	0.11025847687319176
180	9	0.3411193965817023	0.08748537471625514	0.07206136635877133	0.07290366618785027	0.08804524023970856	-0.0006535299943175163	0.09090532776027158	0.02117336019622321
190	3	0.13487397641688	-0.06281086439074011	-0.04694524190986153	-0.10173264446721648	-0.0827762194876143	-0.03365068467921743	0.1303793491268275	-0.03815000955966655
190	4	0.46050167231101596	0.0589474102720683	-0.0584813298119877	0.0016192066785302435	0.07747750848316554	0.010765328091867055	0.0048073172586998334	0.14833507712664123
190	5	0.6079315809976248	0.3168695698701482	0.1975501116559769	0.3252399158318361	0.03541833454855383	0.03583562942260837	0.047851554330542306	-0.0562723688812517
190	6	0.33139824278473107	0.04409637944468207	0.06112193196149007	0.03175879801952071	-0.009986873224654797	-0.0012644394874676357	-0.027652394979129594	-0.016155077272608606
190	7	0.3385860975339154	0.0898033319422732	-0.021725491312146485	-0.030656715550617702	0.06661730729332979	0.11507227834676005	-0.024884764321830767	-0.06116876391744661
190	8	0.2850664520799963	0.05725723989191153	0.0360123845533887	-0.02961205069125598	0.05846549582716066	-0.03783484761877134	0.18786439480037315	0.01786740832675539
190	9	0.2965123462776316	-0.00016091342413049068	-0.03025694520696275	0.019019139525815354	-0.007836636033218838	0.02712780324000062	-0.05720652050874651	0.09090689725634708
200	3	0.4184703658929274	0.2935823258048501	0.012924984093863454	-0.11038492842376284	0.0577205546796984	-0.0011791761275418	0.04763179542045478	0.1718596385639528
200	4	0.34408688462899734	0.09090982783382986	0.15433365158859683	0.004145159460220889	-0.041901636604419194	0.06112566348689739	-0.08794734644063981	0.07400979490211604
200	5	0.47298264645702104	0.25183620609904717	0.09818907649465299	0.08240985480599844	-0.0008945146202872907	0.007635575450978128	-0.04453932760240737	-0.029864984067071512
200	6	0.2293768908024703	-0.04640372368386568	0.0008498129289905934	0.07231677574702339	0.0026072963791446187	0.07585905883585008	-0.008107737752738048	0.049685452145926075
200	7	0.41784270064301515	0.09059401133819198	0.09561092516132667	-0.022619935396474326	-0.0014536794882283992	0.028164565946344894	0.02510189975147211	0.09343155674042199
200	8	0.1889840460628941	0.06309459407875694	0.024213930216550675	0.0028510915814161215	0.05957964660400874	0.019763344506764674	0.003662644138571816	-0.06445493713767841
200	9	0.1874592955517067	0.05937019104930107	0.029875738047436397	0.05004482854424556	-0.011081836193115861	0.0764833851367233	0.19530280644380332	0.4300627483426379
210	3	0.12441715083164527	-0.14259351877675897	-0.0972839709622211	0.03814243222144045	0.08723240240881426	-0.05131990757972173	0.04395109763059686	0.22232041794695348
210	4	0.2534461985400662	0.057107547157785085	0.1943929097090777	0.15734978232319005	0.08767871279732779	-0.13559677930676867	-0.06773399244240295	0.06486729894864907
210	5	0.527123636481368	0.19322211554737637	0.1375528686833517	0.20242227061768303	0.11878504165007596	-0.0215311451529884	0.07302242312986691	0.06794398009383766
210	6	0.27433927250584367	0.0356156750787421	0.04365669342152562	0.06298694545620602	0.35452083822031333	0.15417642552472574	-0.026347642800001927	0.10256452091422351
210	7	0.36343992021612526	0.10153341643035858	-0.014396882085159358	0.009789442704765802	0.12956563265121862	-0.005083867930332243	0.013854456653874855	0.014014383003181405
210	8	0.3515681494935572	0.009373082916325246	-0.06964263629241398	0.008705127697798812	-0.05483538176929695	-0.05403857379676865	0.050762163234303784	0.02764956272238257
210	9	0.30085307418614515	0.03082891311435697	0.06873449523958786	0.06495708079593997	0.07068234849678369	0.09072754822726116	-0.04301661353513628	0.1702473729141758
220	3	0.2770192171729892	0.0702966780704258	-0.027281753565385126	-0.010876191304676647	0.09304559999121711	0.0368135367386491	0.12953719561543559	-0.06166516599359038
220	4	0.18793852764605162	-0.007541675423158077	0.022134487786711267	0.01255133394487565	0.01906906802126264	0.11716832201975963	0.0063235701990829165	0.1319777775504471
220	5	0.05752287061404552	-0.023213623948345703	-0.09921030026836644	0.06844469414002051	0.004669102256983178	-0.014229237086337243	-0.04956036269645129	-0.12435653668965664
220	6	0.20776938878045592	0.12707403034058667	-0.012826291606580536	-0.01138821504098173	0.21312742417012642	0.040669822057610105	-0.01719698045853214	-0.022312835517545992
220	7	0.446851547236067	0.25502156108250634	0.20907366748194695	0.05626056455794388	0.13400408330743827	0.2153942759912967	0.05205292718331362	0.011818177773095255
220	8	0.18899803623116396	0.05012243766774042	0.1013193053025819	0.03522068405424894	-0.031002941230787076	-0.017686580346616618	0.18292506048385776	0.12827450711416397
220	9	0.2771845494761741	0.08097085104945442	0.12383311179845559	0.13165862301196266	0.0209432412875494	-0.070502664212575	0.13122320242477556	0.06747596863903195
230	3	0.8344185830397169	0.7565073547313748	-0.10193781191868913	0.024334956166718543	0.15004298122529025	-0.03598573595701844	-0.022096952670847717	0.0791538825325607
230	4	0.32455225327030846	-0.0864267155697529	0.132529068541464	-0.019426753793574912	-0.02700192506515971	0.12887901199877952	0.07516472833161379	-0.05378947697113227
230	5	0.2856415176691857	-0.009288257098359454	-0.0036210163037815922	0.016799220187964318	0.012719490846632667	-0.04492313608712907	0.11442385648128844	0.03655376358018514
230	6	0.3230758179016529	0.08717115785131146	0.015004821044188122	-0.07043643478238301	0.14307413818008818	-0.044617013538274505	0.0537987485371437	0.07833896841489686
230	7	0.41399820630664474	0.19784259032789728	-0.0024399241406328005	-0.020527247821490853	-0.07651474944357717	0.03196553204585629	0.030676734855894647	0.08857963389966701
230	8	0.2731554227212315	0.19752445705690133	0.10587418838207115	-0.0032816819928632433	0.07767294371815484	0.10730507874518337	0.12451359015612037	0.03513788496749959
230	9	0.4580183351117328	0.17560665991647262	0.05209838868157471	0.06169900416523595	0.019757334180752012	-0.03512381898904637	0.035013232960557375	0.18573982358011312
240	3	0.9356669078036243	0.9229918854140863	-0.039276931310321256	-0.05189594608680569	-0.030501873265241806	-0.05792812766777011	0.010451989284598232	-0.06210757919684161
240	4	0.3403426048379563	-0.08567419840630673	0.14386454256388917	0.1580977670466871	-0.10984203692833562	0.04718842883182811	0.04063603818492392	-0.04201267618639556
240	5	0.22451966525451814	0.05056965031108863	-0.039657663931587206	0.0850932084331731	0.03992176102765553	-0.022352604764976143	-0.0023909211335284633	0.09143065086204646
240	6	0.21906558437103704	0.03766587372307724	-0.09097974880452542	-0.001952852200534452	0.07583682974705554	-0.004378277862490217	-0.024187444950065803	-0.06269535849523968
240	7	0.3323706842196865	0.05927811990172	-0.00829125209228171	-0.04825977972017133	-0.010691433968864099	0.09361916375795241	-0.02951204869427149	-0.08332940729121295
240	8	0.2857408560805462	0.022519569404819476	-0.006157418325939392	0.0024655626613802406	0.04034950568097337	-0.037005984731844785	0.07919034744307805	0.0045564659853882
240	9	0.35056728188162956	0.17301876200152821	0.035896281539177545	0.01242889164170467	0.09645282995270374	0.031214110858490043	0.08335037024880607	-0.03707203743034519
250	3	0.3067334248869728	0.14029420389907823	-0.03932784853456789	-0.06892833699592851	0.13601963997402075	-0.0019300581245541492	0.03694545869355381	0.08820944555212114
250	4	0.46273052297804845	0.10961958755194039	0.26870728340908584	0.042613606124263584	-0.010780976919064912	-0.029816668246976655	0.08741022621308674	0.11829960021307996
250	5	0.4091992573838938	0.1127421916681456	0.02296310501649929	0.06069609203912015	0.04902409594126726	0.13178653346742833	0.06182355033667431	0.051473411333834394
250	6	0.40394085097581683	0.18537534023101734	-0.020361935564524085	-0.03043847185249227	0.0015050597114324845	0.009283083384375721	-0.028435893657366946	-0.0016200156767154344
250	7	0.2871863596520952	0.12111051473878912	0.05821775671644334	-0.034266090004244805	0.10841811983775097	0.004888862588583269	0.06498723286187674	0.029603328440685965
250	8	0.314056494638683	0.02504902070818675	0.008310118771037803	0.00583691387599444	0.026369878913673428	0.050784580097984484	0.03896500555118284	0.05262535008005895
250	9	0.26497026383163236	0.06979355039369332	0.07574436834758008	-0.04487271385856416	0.04537443718702174	-0.026545724400879378	-0.019493019798723425	0.12030650224641097
260	3	0.2681240364881761	0.2092131156356494	-0.11974852485161078	-0.00020404815909701653	-0.050926888998346714	0.17000476509148776	-0.12229152720718105	-0.1439437132831218
260	4	0.2254588910449686	0.09552592561265139	0.03877745241517338	-0.026249479270804052	0.007535198581688411	0.014709473721417142	0.019567541458592075	0.06439201652497402
260	5	0.28728390573357604	0.07353232877241718	-0.02923095746616447	0.10965904293362966	0.056735434616620214	0.06375309690790656	0.16220322576475202	0.019517627343599117
260	6	0.2646151071118656	0.058369624911353744	0.05480869811819944	-0.023854162383426553	0.07358479361639735	0.05756966728368802	-0.031948271353736374	-0.02176527451460961
260	7	0.24381809438641786	0.1199964273526824	-0.014724377157486281	0.08803269142607394	-0.011792675199073973	-0.047976028078393775	0.03198347745091597	0.007113501889658083
260	8	0.19691506479514753	0.07086336007023009	0.08974509821482206	0.002443421764071551	0.00851421881858041	0.0227446568535993	-0.058738895874756995	0.09209261726853185
260	9	0.1517277957199088	0.07369293093560728	0.0037973540571098934	0.054938030843918004	-0.005856475363139519	0.012524006112092173	-0.005637511933660106	0.11537864175085932
270	3	0.10388142322884779	-0.09242887059363065	-0.06171883801032076	0.07031285551174686	-0.0149472563416753	0.1584680406359896	0.08572061138003421	0.11506542325374991
270	4	0.09323641477479756	0.007092771713812542	-0.050687657132643164	-0.10287964805851796	0.005254614123347347	0.1612610366465332	-0.008954840688817708	0.014604255926489805
270	5	0.5154240145984869	0.1450981375198894	0.11630718576652295	0.1354845859289969	0.05356218460456509	0.005980469260991731	0.09288350319800397	-0.022826295087037554
270	6	0.34470389699177767	0.12057937921308459	-0.08434316204469824	-0.01292742257771301	0.11676538905841607	-0.030697347688632425	0.015928411196847563	-0.04581599958593215
270	7	0.460738884174477	0.21101277270502072	0.19511053854486388	0.14389911977433756	0.022541617399937406	0.1929074110533278	0.028610125894306022	-0.012450356244411853
270	8	0.19815366472716303	0.032605293964078526	0.04755404443651195	0.006755387932486446	0.013309144210773775	-0.00648962204450097	0.08304740472745387	0.07120530349375712
270	9	0.14115370590959864	0.1582773535156954	0.007155819306317773	0.061162354560938166	0.02240921387203855	0.041438086301923735	-0.027578198683885113	0.06380801599815872
280	3	0.540652769066708	0.43396126598957135	0.05295990183515646	-0.1375838517459997	0.1815355792884866	-0.026337597355433107	0.08507133735753188	-0.09864652601831428
280	4	0.3473210099872076	0.15831562442120764	-0.002254443360554584	0.041558778565568624	-0.06832145338913899	-0.05289686324707145	0.15551916098668536	0.0028592121983702138
280	5	0.23132812919205584	0.007268241692619221	-0.06785108538623906	0.16672943203272067	0.04924536121012672	-0.06245559732776199	0.0016044763519039492	0.008868972638719257
280	6	0.15228374771162043	0.052533269487544346	0.023699485550677347	-0.01739088179040045	0.10079361898759742	0.08370735331089196	-0.021722737422946108	0.0717245298802162
280	7	0.3812059761005199	0.11389770347424452	-0.0014306169859529035	0.07539284353708628	0.047313601168218464	0.002832520450183801	-0.03217515744802693	-0.0736506910558007
280	8	0.3681838094383583	0.16398727988450723	-0.018551266341039326	-0.010356303716204975	-0.010852552309192527	-0.007858038539669652	0.049189810098431735	0.05980681379801087
280	9	0.31238438909493776	0.09155530923115046	0.04428271161754354	0.02674094456091826	-0.01420497591768243	0.012153603805548743	0.018840829388208347	0.05413357136309508
290	3	0.7437259100496008	0.6980277072206922	0.13010772920960934	-0.05123879403375071	0.12307799615713576	-0.01511609328954574	0.16098564735936893	0.007773194662334583
290	4	0.22413384093953748	0.09323571830291864	0.08674637774582082	-0.004763460028657972	-0.061162951827625364	-0.09878639739612702	0.05798145686865262	0.014016092785664952
290	5	0.2698606994651096	0.11001134436242826	0.030745391392810878	0.0006035588285477444	0.014283869845453804	-0.00997168975080851	0.02981191867732711	-0.013779366827886332
290	6	0.23735441873996765	0.020707123458610185	-0.02116045163239631	0.039883057676414195	0.0738467604123585	-0.018078420295860924	0.09193871449526671	0.08718622693645185
290	7	0.29725728950418856	0.0880987028284489	0.0020174745615782574	0.019206872951684887	-0.026105393116079522	0.036619022846214294	0.004960098200742241	0.022148800811819063
290	8	0.2665822824555429	0.10941713604539624	-0.04221196653292312	-0.018554635285536514	0.08179876418232254	-0.03628705369892172	0.023995903740512123	0.001290054739448075
290	9	0.5931055956916104	0.25766831480795566	0.15528450460877927	0.13870901997568888	0.07637468304330028	0.054815935525337256	0.14626271335005564	0.305396050876778
300	3	0.4109344324135864	0.3263665578970009	0.11468649677155555	-0.01854384803166516	0.021494803506330054	0.03230129480271564	-0.0006856971265384345	0.034524121115641467
300	4	0.2864803001349588	0.002832906041616422	0.08478806165540016	-0.022955503524777245	-0.02484082631477117	0.14992092000812554	0.0006931939848949875	0.03931198030843698
300	5	0.33495593744136903	0.07704570137467723	0.02985223417371292	0.1260218358332032	0.05117633479457415	-0.010399142681316255	0.026630290866369977	-0.024204194904362448
